ID,Name,Pos,Price,Team,xPts GW37-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,38,xPts if play,38,Probability to play,38,xPts,38,npG,38
601,McKinstry,MID,4.3,LEE,0.003779754,1.998516596,1.998516596,,0.065789474,,1.436306452,,0.002631579,,0.003779754,,0.010850456
707,De Bolle,MID,4.4,NEW,0.003725959,1.998462801,1.998462801,,0.065789474,,1.41586454,,0.002631579,,0.003725959,,0.002771101
710,Chesters,MID,4.5,WHU,0.003661287,1.998398129,1.998398129,,0.065789474,,1.391289159,,0.002631579,,0.003661287,,0.007143483
0,Watts,MID,4.5,SOU,0.003573321,1.998310163,1.998310163,,0.065789474,,1.357862063,,0.002631579,,0.003573321,,0.007379997
646,Brunt,MID,4.5,LEI,0.003563672,1.998300514,1.998300514,,0.065789474,,1.354195363,,0.002631579,,0.003563672,,0.002497366
600,Kenneh,MID,4.4,LEE,0.003471315,1.998208157,1.998208157,,0.065789474,,1.319099553,,0.002631579,,0.003471315,,0.007051828
680,Chauke,MID,4.5,SOU,0.003436693,1.998173535,1.998173535,,0.065789474,,1.305943402,,0.002631579,,0.003436693,,0.00314039
713,O'Reilly,MID,4.5,AVL,0.003332139,1.998068981,1.998068981,,0.065789474,,1.266212659,,0.002631579,,0.003332139,,0.002432258
576,McCarron,MID,4.4,LEE,0.022535379,1.99621959,1.99621959,,0.526315789,,1.712688824,,0.013157895,,0.022535379,,0.042782698
157,Riedewald,MID,4.7,CRY,0.020374016,1.994058227,1.994058227,,0.394736842,,1.548425251,,0.013157895,,0.020374016,,0.014417813
736,Mancini,MID,4.5,BUR,0.018940794,1.992625004,1.992625004,,0.328947368,,1.439500341,,0.013157895,,0.018940794,,0.010257713
687,Giles,MID,4.5,WOL,0.018671823,1.992356033,1.992356033,,0.328947368,,1.419058531,,0.013157895,,0.018671823,,0.008016155
363,Alli,MID,6.2,EVE,1.412651861,1.99159923,1.99159923,,34.10526316,,1.988176694,,0.710526316,,1.412651861,,0.054592359
214,Choudhury,MID,4.4,LEI,0.044228939,1.99159736,1.99159736,,1.052631579,,1.680699672,,0.026315789,,0.044228939,,0.030874414
548,Campbell,MID,4.4,WOL,0.017421753,1.991105963,1.991105963,,0.328947368,,1.324053208,,0.013157895,,0.017421753,,0.008992233
0,Chong,MID,4.5,MUN,0.040101613,1.987470034,1.987470034,,0.657894737,,1.523861298,,0.026315789,,0.040101613,,0.017311511
723,Garnacho,MID,4.5,MUN,0.039647834,1.987016255,1.987016255,,0.657894737,,1.506617691,,0.026315789,,0.039647834,,0.028504346
589,Kral,MID,4.4,WHU,0.039217546,1.986585967,1.986585967,,0.789473684,,1.490266741,,0.026315789,,0.039217546,,0.004002914
282,van de Beek,MID,5.7,EVE,1.670704525,1.986493998,1.986493998,,44.64285714,,1.983961623,,0.842105263,,1.670704525,,0.048820736
727,Shoretire,MID,4.5,MUN,0.038415401,1.985783822,1.985783822,,0.657894737,,1.459785238,,0.026315789,,0.038415401,,0.020659737
332,Walcott,MID,5.8,SOU,0.089306483,1.984043326,1.984043326,,1.578947368,,1.696823186,,0.052631579,,0.089306483,,0.048962061
703,Chrisene,MID,4.5,AVL,0.035229372,1.982597793,1.982597793,,0.789473684,,1.338716153,,0.026315789,,0.035229372,,0.000757553
271,Matic,MID,4.3,MUN,0.823908412,1.981803149,1.981803149,,26.10526316,,1.956782478,,0.421052632,,0.823908412,,0.009816018
658,Archie Gray,MID,4.5,LEE,0.086433804,1.981170646,1.981170646,,1.842105263,,1.642242275,,0.052631579,,0.086433804,,0.017553314
506,Elliott,MID,5.3,LIV,0.34898105,1.980559998,1.980559998,,5.526315789,,1.894468559,,0.184210526,,0.34898105,,0.040939436
350,Djenepo,MID,5.2,SOU,0.085470621,1.980207463,1.980207463,,1.578947368,,1.623941801,,0.052631579,,0.085470621,,0.054285284
664,Patino,MID,4.5,ARS,0.084963122,1.979699964,1.979699964,,1.578947368,,1.614299321,,0.052631579,,0.084963122,,0.02725001
73,Alzate,MID,4.8,BHA,0.189457337,1.978931021,1.978931021,,4.210526316,,1.799844697,,0.105263158,,0.189457337,,0.025029026
236,Minamino,MID,5.1,LIV,0.188844029,1.978317713,1.978317713,,2.105263158,,1.794018275,,0.105263158,,0.188844029,,0.070828494
671,Hall,MID,4.5,CHE,0.186482108,1.975955793,1.975955793,,3.157894737,,1.77158003,,0.105263158,,0.186482108,,0.037850551
459,Mata,MID,4.7,MUN,1.23864153,1.975483635,1.975483635,,25.26315789,,1.961182422,,0.631578947,,1.23864153,,0.037307157
733,Blake,MID,4.5,WAT,0.078691796,1.973428638,1.973428638,,1.578947368,,1.495144126,,0.052631579,,0.078691796,,0.02049758
347,Smallbone,MID,4.5,SOU,0.074362555,1.969099397,1.969099397,,1.315789474,,1.412888541,,0.052631579,,0.074362555,,0.015953385
108,Gudmundsson,MID,5.4,BUR,0.284703556,1.968914082,1.968914082,,5.052631579,,1.803122521,,0.157894737,,0.284703556,,0.046684938
706,Mejbri,MID,4.5,MUN,0.073982888,1.96871973,1.96871973,,1.315789474,,1.40567487,,0.052631579,,0.073982888,,0.011671386
683,Gibbs,MID,4.5,NOR,0.073655092,1.968391934,1.968391934,,1.578947368,,1.399446744,,0.052631579,,0.073655092,,0.00196652
152,Milivojevic,MID,5.2,CRY,0.914964897,1.967596476,1.967596476,,21.31578947,,1.93159256,,0.473684211,,0.914964897,,0.020427256
381,Cleverley,MID,4.8,WAT,1.807429857,1.965324594,1.965324594,,63.5,,1.962352416,,0.921052632,,1.807429857,,0.030578442
42,El Ghazi,MID,5.6,EVE,0.175399483,1.964873167,1.964873167,,3.157894737,,1.666295085,,0.105263158,,0.175399483,,0.039840251
163,Delph,MID,4.2,EVE,0.069486538,1.96422338,1.96422338,,1.578947368,,1.32024422,,0.052631579,,0.069486538,,0.003975096
227,Chamberlain,MID,5.8,LIV,0.276511621,1.960722147,1.960722147,,3.947368421,,1.751240267,,0.157894737,,0.276511621,,0.044703664
458,Soumare,MID,4.8,LEI,0.380601487,1.959548856,1.959548856,,9.473684211,,1.807857064,,0.210526316,,0.380601487,,0.02119656
276,Lingard,MID,6.7,MUN,1.061370536,1.956107378,1.956107378,,19.34210526,,1.920575255,,0.552631579,,1.061370536,,0.057519188
716,Springett,MID,4.5,NOR,0.270145434,1.95435596,1.95435596,,6.315789474,,1.710921083,,0.157894737,,0.270145434,,0.030041509
479,Onyeka,MID,4.9,BRE,0.163540651,1.953014335,1.953014335,,3.157894737,,1.55363618,,0.105263158,,0.163540651,,0.031143441
679,Kayembe,MID,4.5,WAT,1.869898336,1.948845704,1.948845704,,68.67857143,,1.946743473,,0.960526316,,1.869898336,,0.021255087
582,Vlasic,MID,5.6,WHU,0.680989432,1.944147326,1.944147326,,13.26315789,,1.848399886,,0.368421053,,0.680989432,,0.049989081
547,Cundle,MID,4.4,WOL,0.153987706,1.943461391,1.943461391,,3.684210526,,1.462883211,,0.105263158,,0.153987706,,0.006128315
478,Lokonga,MID,4.8,ARS,0.677420229,1.940578123,1.940578123,,16.57894737,,1.838712049,,0.368421053,,0.677420229,,0.025517732
499,S Baptiste,MID,4.9,BRE,0.241506798,1.925717324,1.925717324,,3.947368421,,1.529543055,,0.157894737,,0.241506798,,0.022607131
391,Sema,MID,5.2,WAT,1.708015616,1.918541932,1.918541932,,52.07142857,,1.90895863,,0.894736842,,1.708015616,,0.01961984
53,Lallana,MID,5.3,BHA,0.437410766,1.911094976,1.911094976,,7.894736842,,1.66216091,,0.263157895,,0.437410766,,0.032234091
698,Kalu,MID,4.9,WAT,1.642908878,1.906066773,1.906066773,,47.5,,1.891834466,,0.868421053,,1.642908878,,0.045547884
43,Buendia,MID,6.1,AVL,1.799812626,1.905075784,1.905075784,,46.35714286,,1.899802216,,0.947368421,,1.799812626,,0.041234869
32,B Traore,MID,5.7,AVL,0.422071738,1.895755949,1.895755949,,8.421052632,,1.603872605,,0.263157895,,0.422071738,,0.036154493
172,Gomes,MID,4.9,EVE,0.313301276,1.892248644,1.892248644,,8.421052632,,1.488181059,,0.210526316,,0.313301276,,0.016760586
461,Trincao,MID,5.6,WOL,0.625531249,1.888689144,1.888689144,,12.89473684,,1.697870534,,0.368421053,,0.625531249,,0.044124397
34,Sanson,MID,5,AVL,0.309494488,1.888441856,1.888441856,,7.368421053,,1.470098816,,0.210526316,,0.309494488,,0.014446651
203,N Mendy,MID,4.3,LEI,1.203461573,1.8876721,1.8876721,,41.5952381,,1.829261592,,0.657894737,,1.203461573,,0.009767401
378,Gosling,MID,4.7,WAT,1.360271398,1.886587187,1.886587187,,40.83333333,,1.846082611,,0.736842105,,1.360271398,,0.045648899
406,Noble,MID,4.3,WHU,1.302687631,1.881634999,1.881634999,,31.97368421,,1.833412221,,0.710526316,,1.302687631,,0.009592557
526,Chukwuemeka,MID,4.5,AVL,0.29779857,1.876745939,1.876745939,,7.368421053,,1.414543208,,0.210526316,,0.29779857,,0.006150048
50,Douglas Luiz,MID,4.3,AVL,1.76954445,1.874807608,1.874807608,,70.35714286,,1.867852475,,0.947368421,,1.76954445,,0.028104873
638,Iroegbunam,MID,4.5,AVL,0.287203613,1.866150982,1.866150982,,8.421052632,,1.364217162,,0.210526316,,0.287203613,,0.005642458
176,T Davies,MID,4.8,EVE,0.387752216,1.861436427,1.861436427,,7.894736842,,1.473458422,,0.263157895,,0.387752216,,0.023638529
624,Bate,MID,4.5,LEE,0.597836839,1.860994734,1.860994734,,16.57894737,,1.622699992,,0.368421053,,0.597836839,,0.010013789
82,Dasilva,MID,5.3,BRE,1.116825588,1.853667693,1.853667693,,18.94736842,,1.768307181,,0.631578947,,1.116825588,,0.032249053
412,Yarmolenko,MID,5.1,WHU,1.273798155,1.852745523,1.852745523,,22.73684211,,1.792752959,,0.710526316,,1.273798155,,0.049282674
366,Winks,MID,4.4,TOT,0.692960584,1.850855321,1.850855321,,12.63157895,,1.645781386,,0.421052632,,0.692960584,,0.009752514
102,D Stephens,MID,4.4,BUR,0.480851073,1.849272126,1.849272126,,9.473684211,,1.522695066,,0.315789474,,0.480851073,,0.013918368
349,I Diallo,MID,4.5,SOU,1.11187945,1.848721555,1.848721555,,31.57894737,,1.760475796,,0.631578947,,1.11187945,,0.018717135
328,Placheta,MID,4.7,NOR,0.895294497,1.842662918,1.842662918,,18.42105263,,1.701059545,,0.526315789,,0.895294497,,0.039194971
171,Allan,MID,4.3,EVE,1.514939676,1.830729149,1.830729149,,60.64285714,,1.798990865,,0.842105263,,1.514939676,,0.009930277
648,Rowe,MID,4.4,NOR,1.227173648,1.806121016,1.806121016,,24.86842105,,1.727133282,,0.710526316,,1.227173648,,0.047735684
528,Tzolis,MID,4.8,NOR,0.743614836,1.796246415,1.796246415,,13.26315789,,1.569853543,,0.473684211,,0.743614836,,0.032155209
197,Shackleton,MID,4.4,LEE,0.898446156,1.793182998,1.793182998,,24.86842105,,1.62575971,,0.552631579,,0.898446156,,0.022049532
41,Nakamba,MID,4.4,AVL,0.608498331,1.766393068,1.766393068,,22.73684211,,1.445183536,,0.421052632,,0.608498331,,0.004014502
689,Chiquinho,MID,5.5,WOL,0.959266216,1.696108321,1.696108321,,18.94736842,,1.518838175,,0.631578947,,0.959266216,,0.032339126
357,Kane,FWD,12.4,TOT,5.783942537,6.047100432,6.047100432,,72.64285714,,6.660297467,,0.868421053,,5.783942537,,0.709079719
20,Nketiah,FWD,5.5,ARS,4.610961311,4.679382363,4.679382363,,73.4047619,,4.774292365,,0.965789474,,4.610961311,,0.53011891
78,Toney,FWD,6.9,BRE,4.494510982,4.562932034,4.562932034,,82.14285714,,4.653717093,,0.965789474,,4.494510982,,0.314538202
205,Vardy,FWD,10.3,LEI,4.234011469,4.339274627,4.339274627,,63.5,,4.469234329,,0.947368421,,4.234011469,,0.371991033
579,Ronaldo,FWD,12.2,MUN,4.032927222,4.101348274,4.101348274,,79.52142857,,4.175782954,,0.965789474,,4.032927222,,0.339064415
263,Jesus,FWD,8.6,MCI,3.791506369,3.949401105,3.949401105,,58.5,,4.116492629,,0.921052632,,3.791506369,,0.368750894
447,Welbeck,FWD,5.9,BHA,3.878067604,3.946488657,3.946488657,,73.4047619,,4.015437846,,0.965789474,,3.878067604,,0.301285269
529,Lukaku,FWD,11.4,CHE,3.219749643,3.746065432,3.746065432,,43.5,,4.36966023,,0.736842105,,3.219749643,,0.369635836
315,Pukki,FWD,6.1,NOR,3.589367278,3.641998857,3.641998857,,84.54761905,,3.686377204,,0.973684211,,3.589367278,,0.230347687
296,Wilson,FWD,7.1,NEW,3.45088891,3.519309963,3.519309963,,71.65714286,,3.573127482,,0.965789474,,3.45088891,,0.257142904
213,Iheanacho,FWD,7,LEI,2.530109663,3.266951768,3.266951768,,40.07142857,,4.006006967,,0.631578947,,2.530109663,,0.305908189
159,Mateta,FWD,5.3,CRY,3.141595771,3.246858928,3.246858928,,58.35714286,,3.316128869,,0.947368421,,3.141595771,,0.305536276
307,Saint-Maximin,FWD,6.8,NEW,3.090568627,3.143200206,3.143200206,,79.26190476,,3.174097509,,0.973684211,,3.090568627,,0.150388959
413,Antonio,FWD,7.4,WHU,3.04675614,3.125703509,3.125703509,,69.54761905,,3.171965297,,0.960526316,,3.04675614,,0.217973156
187,Rodrigo,FWD,6.3,LEE,2.969101559,3.037522611,3.037522611,,71.65714286,,3.074274093,,0.965789474,,2.969101559,,0.173669532
345,Adams,FWD,6.6,SOU,2.520699086,2.941751717,2.941751717,,52.07142857,,3.192885508,,0.789473684,,2.520699086,,0.221250628
180,Richarlison,FWD,7.5,EVE,2.504776349,2.820565823,2.820565823,,62.92857143,,2.974421915,,0.842105263,,2.504776349,,0.161673714
177,Calvert-Lewin,FWD,7.7,EVE,2.491011629,2.754169524,2.754169524,,58.5,,2.868437633,,0.868421053,,2.491011629,,0.17835329
40,Watkins,FWD,7.5,AVL,2.649056718,2.728004086,2.728004086,,79.97619048,,2.757922062,,0.960526316,,2.649056718,,0.148094181
105,A Barnes,FWD,5.2,BUR,2.497936603,2.708462919,2.708462919,,53.69047619,,2.791811498,,0.894736842,,2.497936603,,0.175468845
310,Joelinton,FWD,5.8,NEW,2.626382535,2.679014114,2.679014114,,82.78571429,,2.697365846,,0.973684211,,2.626382535,,0.148666217
468,King,FWD,5.6,WAT,2.495488757,2.653383494,2.653383494,,71,,2.709387793,,0.921052632,,2.495488757,,0.128779743
430,Jimenez,FWD,7.5,WOL,2.521764769,2.627027927,2.627027927,,67.78571429,,2.661862812,,0.947368421,,2.521764769,,0.109326929
153,Ayew,FWD,5.8,CRY,2.417110579,2.575005315,2.575005315,,58.5,,2.624291485,,0.921052632,,2.417110579,,0.127144727
63,Maupay,FWD,6.2,BHA,1.829629857,2.566471962,2.566471962,,37.78571429,,2.89691394,,0.631578947,,1.829629857,,0.16871661
189,Bamford,FWD,7.7,LEE,1.880674743,2.564885269,2.564885269,,31.57894737,,2.858625609,,0.657894737,,1.880674743,,0.232543258
518,Broja,FWD,5.4,SOU,2.349043572,2.559569888,2.559569888,,56.92857143,,2.625401639,,0.894736842,,2.349043572,,0.176770073
700,Weghorst,FWD,6.4,BUR,2.32592681,2.536453126,2.536453126,,45.5952381,,2.599565258,,0.894736842,,2.32592681,,0.173092085
134,Werner,FWD,8.7,CHE,1.363844812,2.521739549,2.521739549,,18.94736842,,3.239131428,,0.421052632,,1.363844812,,0.302892217
455,Daka,FWD,7,LEI,1.447320428,2.499952007,2.499952007,,22.73684211,,3.055454237,,0.473684211,,1.447320428,,0.28159831
404,Joao Pedro,FWD,5.4,WAT,2.427177365,2.495598418,2.495598418,,82.14285714,,2.513153675,,0.965789474,,2.427177365,,0.098722196
228,Firmino,FWD,8.7,LIV,1.712946756,2.397157283,2.397157283,,26.31578947,,2.60367907,,0.657894737,,1.712946756,,0.177294781
337,Ings,FWD,7.7,AVL,2.128674348,2.391832242,2.391832242,,55.35714286,,2.451200764,,0.868421053,,2.128674348,,0.110631197
586,Edouard,FWD,6.1,CRY,1.338323433,2.390955012,2.390955012,,26.52631579,,2.82534947,,0.473684211,,1.338323433,,0.207360698
109,Wood,FWD,6.5,NEW,1.643388471,2.327598997,2.327598997,,34.21052632,,2.497950476,,0.657894737,,1.643388471,,0.14284699
104,Jay Rodriguez,FWD,5.2,BUR,1.419352358,2.314089201,2.314089201,,30.94736842,,2.568351887,,0.552631579,,1.419352358,,0.170091303
525,A Armstrong,FWD,5.7,SOU,0.906136656,2.16929455,2.16929455,,19.89473684,,2.45951378,,0.368421053,,0.906136656,,0.156431731
269,Cavani,FWD,8.4,MUN,1.259485813,2.154222655,2.154222655,,22.10526316,,2.279069566,,0.552631579,,1.259485813,,0.145294408
6,Lacazette,FWD,8.2,ARS,1.452772163,2.136982689,2.136982689,,18.42105263,,2.208213687,,0.657894737,,1.452772163,,0.138355373
577,Gelhardt,FWD,4.7,LEE,1.879248077,2.089774392,2.089774392,,39.92857143,,2.100336086,,0.894736842,,1.879248077,,0.125065007
235,Origi,FWD,4.8,LIV,0.458800501,2.03774787,2.03774787,,5.263157895,,2.179302382,,0.210526316,,0.458800501,,0.165289536
725,Forde,FWD,4.5,WAT,0,2,2,,0,,0.001753,,0,,0,,0
329,Idah,FWD,4.8,NOR,0,2,2,,0,,0.001329,,0,,0,,0
111,Vydra,FWD,5.2,BUR,0,2,2,,0,,0.001111,,0,,0,,0
516,Sargent,FWD,5.4,NOR,0,2,2,,0,,0.001513,,0,,0,,0
450,Dennis,FWD,5.9,WAT,0,2,2,,0,,0.00145,,0,,0,,0
591,Rondon,FWD,6,EVE,0,2,2,,0,,0.001612,,0,,0,,0
704,Delap,FWD,4.5,MCI,0.002241381,1.999609802,1.999609802,,0.032894737,,1.703449423,,0.001315789,,0.002241381,,0.091907756
640,Young-Coombes,FWD,4.5,BRE,0.002098738,1.999467159,1.999467159,,0.026315789,,1.595040729,,0.001315789,,0.002098738,,0.07339748
663,Kayky,FWD,5,MCI,0.002009662,1.999378083,1.999378083,,0.032894737,,1.527343117,,0.001315789,,0.002009662,,0.029485852
533,Richardson,FWD,4.5,BUR,0.001947185,1.999315606,1.999315606,,0.032894737,,1.479860795,,0.001315789,,0.001947185,,0.032686919
622,Tosun,FWD,5,EVE,0.00192945,1.999297871,1.999297871,,0.026315789,,1.466382127,,0.001315789,,0.00192945,,0.041837983
0,Soonsup-Bell,FWD,4.5,CHE,0.001908254,1.999276675,1.999276675,,0.032894737,,1.450273108,,0.001315789,,0.001908254,,0.024215428
655,E Ferguson,FWD,4.5,BHA,0.001842308,1.999210729,1.999210729,,0.026315789,,1.400153946,,0.001315789,,0.001842308,,0.038013083
0,Munoz,FWD,4.5,NEW,0.004158296,1.998895138,1.998895138,,0.065789474,,1.580152329,,0.002631579,,0.004158296,,0.045382518
734,Grieves,FWD,4.5,WAT,0.003997448,1.99873429,1.99873429,,0.065789474,,1.51903009,,0.002631579,,0.003997448,,0.043505414
694,Biereth,FWD,4.5,ARS,0.003807527,1.998544369,1.998544369,,0.052631579,,1.446860113,,0.002631579,,0.003807527,,0.036973527
732,Cukur,FWD,4.5,WAT,0.003490375,1.998227217,1.998227217,,0.065789474,,1.326342456,,0.002631579,,0.003490375,,0.010552083
520,Scarlett,FWD,4.5,TOT,0.0237638,1.997448011,1.997448011,,0.328947368,,1.806048812,,0.013157895,,0.0237638,,0.094900734
149,Benteke,FWD,5.9,CRY,0.940552445,1.993184024,1.993184024,,14.21052632,,1.985610717,,0.473684211,,0.940552445,,0.121180227
735,McGlynn,FWD,4.5,BUR,0.019070056,1.992754267,1.992754267,,0.328947368,,1.449324271,,0.013157895,,0.019070056,,0.032960663
715,A Kamara,FWD,4.5,NOR,0.018733645,1.992417855,1.992417855,,0.328947368,,1.423756999,,0.013157895,,0.018733645,,0.02832398
583,Hwang,FWD,5.4,WOL,1.761118648,1.971644964,1.971644964,,47.21428571,,1.968309077,,0.894736842,,1.761118648,,0.067307473
519,S Long,FWD,5.4,SOU,0.79204085,1.949935587,1.949935587,,16.84210526,,1.881097019,,0.421052632,,0.79204085,,0.092406292
300,Gayle,FWD,5.2,NEW,0.257535351,1.941745877,1.941745877,,3.157894737,,1.63105722,,0.157894737,,0.257535351,,0.073848352
472,Cucho,FWD,5,WAT,0.647473826,1.910631721,1.910631721,,16.57894737,,1.757428957,,0.368421053,,0.647473826,,0.054488838
607,Dobbin,FWD,4.5,EVE,0.221984863,1.906195389,1.906195389,,4.736842105,,1.40590413,,0.157894737,,0.221984863,,0.012767481
550,S Greenwood,FWD,4.6,LEE,0.639106809,1.797001546,1.797001546,,11.78947368,,1.517878672,,0.421052632,,0.639106809,,0.056124294
445,F Silva,FWD,5.6,WOL,0.790757149,1.73812557,1.73812557,,13.15789474,,1.502438582,,0.526315789,,0.790757149,,0.045646614
